"data_source","correlation_id","name","mac_manufacturer","mac_address","ip_address","netmask","dhcp_enabled","manufacturer_id","data_token","is_deleted"
"SCCM","SCCM_SERIALSC20213BDNACORP\BDNASC20213","Intel(R) Gigabit CT2 Desktop Adapter","Intel","00:1B:21:BF:FF:55","10.264.52.413","255.255.255.0","1","","7932496990","false"
"SCCM","SCCM_SERIALSC20213BDNACORP\BDNASC20213","RAS Async Adapter","Microsoft","20:41:53:59:4E:FF","10.264.52.413","255.255.255.0","0","","7932496990","false"
"SCCM","SCCM_SERIALSC20214BDNACORP\BDNASC20214","Intel(R) 82567LM-3 Gigabit Network Connection","Intel","00:24:81:0D:BD:FF","10.264.52.414","255.255.255.0","1","","7932496990","false"
"SCCM","SCCM_SERIALSC20214BDNACORP\BDNASC20214","RAS Async Adapter","Microsoft","20:41:53:59:4E:FF","10.264.52.414","255.255.255.0","0","","7932496990","false"
"SCCM","SCCM_SERIALSC20215BDNACORP\BDNASC20215","Intel(R) PRO/1000 MT Network Connection","Intel","00:50:56:A0:0F:ED","10.264.52.415","255.255.255.0","0","","7932496990","false"
"SCCM","SCCM_SERIALSC20215BDNACORP\BDNASC20215","RAS Async Adapter","Microsoft","20:41:53:59:4E:FF","10.264.52.415","255.255.255.0","0","","7932496990","false"
"SCCM","SCCM_SERIALSC20216BDNACORP\BDNASC20216","Intel(R) 82567LM-3 Gigabit Network Connection","Intel","00:0F:FE:CB:B2:D4","10.264.52.416","255.255.255.0","1","","7932496990","false"
"SCCM","SCCM_SERIALSC20216BDNACORP\BDNASC20216","RAS Async Adapter","Microsoft","20:41:53:59:4E:FF","10.264.52.416","255.255.255.0","0","","7932496990","false"
"SCCM","SCCM_SERIALSC20217BDNACORP\BDNASC20217","RAS Async Adapter","Microsoft","20:41:53:59:4E:FF","10.264.52.417","255.255.255.0","0","","7932496990","false"
"SCCM","SCCM_SERIALSC20217BDNACORP\BDNASC20217","vmxnet3 Ethernet Adapter","VMware, Inc.","00:50:56:AA:16:F1","10.264.52.417","255.255.255.0","0","","7932496990","false"
"SCCM","SCCM_SERIALSC20218BDNACORP\BDNASC20218","HP NC382i DP Multifunction Gigabit Server Adapter","Hewlett-Packard Company","78:E3:B5:18:49:74","10.264.52.418","255.255.255.0","0","","7932496990","false"
"SCCM","SCCM_SERIALSC20218BDNACORP\BDNASC20218","HP NC382i DP Multifunction Gigabit Server Adapter","Hewlett-Packard Company","78:E3:B5:18:49:C2","10.264.52.418","255.255.255.0","0","","7932496990","false"
"SCCM","SCCM_SERIALSC20218BDNACORP\BDNASC20218","Microsoft Failover Cluster Virtual Adapter","Microsoft","7A:E3:B5:18:49:74","10.264.52.418","255.255.255.0","0","","7932496990","false"
"SCCM","SCCM_SERIALSC20218BDNACORP\BDNASC20218","RAS Async Adapter","Microsoft","20:41:53:59:4E:FF","10.264.52.418","255.255.255.0","0","","7932496990","false"
"SCCM","SCCM_SERIALSC20219BDNACORP\BDNASC20219","Intel(R) 82579LM Gigabit Network Connection","Intel","34:17:EB:96:5A:68","10.264.52.419","255.255.255.0","1","","7932496990","false"
"SCCM","SCCM_SERIALSC20219BDNACORP\BDNASC20219","RAS Async Adapter","Microsoft","20:41:53:59:4E:FF","10.264.52.419","255.255.255.0","0","","7932496990","false"
"SCCM","SCCM_SERIALSC20220BDNACORP\BDNASC20220","Intel(R) 82566DM-2 Gigabit Network Connection","Intel","00:0F:FE:9E:43:A0","10.264.52.420","255.255.255.0","1","","7932496990","false"
"SCCM","SCCM_SERIALSC20220BDNACORP\BDNASC20220","RAS Async Adapter","Microsoft","20:41:53:59:4E:FF","10.264.52.420","255.255.255.0","0","","7932496990","false"
"SCCM","SCCM_SERIALSC20221BDNACORP\BDNASC20221","Intel(R) PRO/1000 MT Network Connection","Intel","00:50:56:A0:5C:0B","10.264.52.421","255.255.255.0","0","","7932496990","false"
"SCCM","SCCM_SERIALSC20221BDNACORP\BDNASC20221","RAS Async Adapter","Microsoft","20:41:53:59:4E:FF","10.264.52.421","255.255.255.0","0","","7932496990","false"
"SCCM","SCCM_SERIALSC20222BDNACORP\BDNASC20222","vmxnet3 Ethernet Adapter","VMware, Inc.","00:50:56:AA:3F:74","10.264.52.422","255.255.255.0","0","","7932496990","false"
"SCCM","SCCM_SERIALSC20223BDNACORP\BDNASC20223","Bluetooth Device (Personal Area Network)","Microsoft","10:4A:7D:10:A8:D2","10.264.52.423","255.255.255.0","1","","7932496990","false"
"SCCM","SCCM_SERIALSC20223BDNACORP\BDNASC20223","Cisco AnyConnect Secure Mobility Client Virtual Miniport Adapter for Windows x64","Cisco Systems","00:05:9A:3C:7A:00","10.264.52.423","255.255.255.0","0","5220","7932496990","false"
"SCCM","SCCM_SERIALSC20223BDNACORP\BDNASC20223","Intel(R) Dual Band Wireless-AC 7260","Intel Corporation","10:4A:7D:10:A8:CE","10.264.52.423","255.255.255.0","1","","7932496990","false"
"SCCM","SCCM_SERIALSC20223BDNACORP\BDNASC20223","Intel(R) Ethernet Connection I218-LM","Intel","20:47:47:10:F3:EB","10.264.52.423","255.255.255.0","1","","7932496990","false"
"SCCM","SCCM_SERIALSC20223BDNACORP\BDNASC20223","RAS Async Adapter","Microsoft","20:41:53:59:4E:FF","10.264.52.423","255.255.255.0","0","","7932496990","false"
"SCCM","SCCM_SERIALSC20224BDNACORP\BDNASC20224","Intel(R) 82579LM Gigabit Network Connection","Intel","24:BE:05:1F:45:0F","10.264.52.424","255.255.255.0","1","","7932496990","false"
"SCCM","SCCM_SERIALSC20224BDNACORP\BDNASC20224","RAS Async Adapter","Microsoft","20:41:53:59:4E:FF","10.264.52.424","255.255.255.0","0","","7932496990","false"
"SCCM","SCCM_SERIALSC20225BDNACORP\BDNASC20225","vmxnet3 Ethernet Adapter","VMware, Inc.","00:50:56:AA:2B:7B","10.264.52.425","255.255.255.0","0","","7932496990","false"
"SCCM","SCCM_SERIALSC20226BDNACORP\BDNASC20226","HP NC7782 Gigabit Server Adapter","Hewlett-Packard Company","00:17:A4:45:4D:69","10.264.52.426","255.255.255.0","0","","7932496990","false"
"SCCM","SCCM_SERIALSC20226BDNACORP\BDNASC20226","RAS Async Adapter","Microsoft","20:41:53:59:4E:FF","10.264.52.426","255.255.255.0","0","","7932496990","false"
"SCCM","SCCM_SERIALSC20227BDNACORP\BDNASC20227","Intel(R) 82578DM Gigabit Network Connection","Intel","6C:62:6D:DD:48:EE","10.264.52.427","255.255.255.0","1","","7932496990","false"
"SCCM","SCCM_SERIALSC20227BDNACORP\BDNASC20227","RAS Async Adapter","Microsoft","20:41:53:59:4E:FF","10.264.52.427","255.255.255.0","0","","7932496990","false"
"SCCM","SCCM_SERIALSC20228BDNACORP\BDNASC20228","vmxnet3 Ethernet Adapter","VMware, Inc.","00:50:56:AA:26:63","10.264.52.428","255.255.255.0","0","","7932496990","false"
"SCCM","SCCM_SERIALSC20229BDNACORP\BDNASC20229","Intel(R) 82579LM Gigabit Network Connection","Intel","2C:41:38:9C:34:A2","10.264.52.429","255.255.255.0","1","","7932496990","false"
"SCCM","SCCM_SERIALSC20229BDNACORP\BDNASC20229","Intel(R) Gigabit CT2 Desktop Adapter","Intel","00:1B:21:C0:77:B0","10.264.52.429","255.255.255.0","1","","7932496990","false"
"SCCM","SCCM_SERIALSC20229BDNACORP\BDNASC20229","RAS Async Adapter","Microsoft","20:41:53:59:4E:FF","10.264.52.429","255.255.255.0","0","","7932496990","false"
"SCCM","SCCM_SERIALSC20230BDNACORP\BDNASC20230","vmxnet3 Ethernet Adapter","VMware, Inc.","00:50:56:AA:0B:8C","10.264.52.430","255.255.255.0","0","","7932496990","false"
"SCCM","SCCM_SERIALSC20231BDNACORP\BDNASC20231","Intel(R) 82567LM-3 Gigabit Network Connection","Intel","00:23:24:08:BF:6B","10.264.52.431","255.255.255.0","1","","7932496990","false"
"SCCM","SCCM_SERIALSC20231BDNACORP\BDNASC20231","RAS Async Adapter","Microsoft","20:41:53:59:4E:FF","10.264.52.431","255.255.255.0","0","","7932496990","false"
"SCCM","SCCM_SERIALSC20232BDNACORP\BDNASC20232","Intel(R) 82579LM Gigabit Network Connection","Intel","2C:41:38:9E:23:AF","10.264.52.432","255.255.255.0","1","","7932496990","false"
"SCCM","SCCM_SERIALSC20232BDNACORP\BDNASC20232","Intel(R) Gigabit CT2 Desktop Adapter","Intel","00:1B:21:C0:78:CC","10.264.52.432","255.255.255.0","1","","7932496990","false"
"SCCM","SCCM_SERIALSC20232BDNACORP\BDNASC20232","RAS Async Adapter","Microsoft","20:41:53:59:4E:FF","10.264.52.432","255.255.255.0","0","","7932496990","false"
"SCCM","SCCM_SERIALSC20233BDNACORP\BDNASC20233","Intel(R) 82579LM Gigabit Network Connection","Intel","78:AC:C0:C1:2E:C2","10.264.52.433","255.255.255.0","1","","7932496990","false"
"SCCM","SCCM_SERIALSC20233BDNACORP\BDNASC20233","RAS Async Adapter","Microsoft","20:41:53:59:4E:FF","10.264.52.433","255.255.255.0","0","","7932496990","false"
"SCCM","SCCM_SERIALSC20234BDNACORP\BDNASC20234","Intel(R) 82566DM-2 Gigabit Network Connection","Intel","00:23:7D:1D:9B:1F","10.264.52.434","255.255.255.0","1","","7932496990","false"
"SCCM","SCCM_SERIALSC20234BDNACORP\BDNASC20234","RAS Async Adapter","Microsoft","20:41:53:59:4E:FF","10.264.52.434","255.255.255.0","0","","7932496990","false"
"SCCM","SCCM_SERIALSC20235BDNACORP\BDNASC20235","Intel(R) 82567LM-3 Gigabit Network Connection","Intel","00:23:24:23:A8:73","10.264.52.435","255.255.255.0","1","","7932496990","false"
"SCCM","SCCM_SERIALSC20235BDNACORP\BDNASC20235","RAS Async Adapter","Microsoft","20:41:53:59:4E:FF","10.264.52.435","255.255.255.0","0","","7932496990","false"
"SCCM","SCCM_SERIALSC20236BDNACORP\BDNASC20236","Intel(R) 82579LM Gigabit Network Connection","Intel","2C:41:38:0C:07:7F","10.264.52.436","255.255.255.0","1","","7932496990","false"
"SCCM","SCCM_SERIALSC20236BDNACORP\BDNASC20236","Intel(R) Centrino(R) Advanced-N 6205","Intel Corporation","A0:88:B4:92:1E:74","10.264.52.436","255.255.255.0","1","","7932496990","false"
"SCCM","SCCM_SERIALSC20236BDNACORP\BDNASC20236","RAS Async Adapter","Microsoft","20:41:53:59:4E:FF","10.264.52.436","255.255.255.0","0","","7932496990","false"
"SCCM","SCCM_SERIALSC20236BDNACORP\BDNASC20236","VMware Virtual Ethernet Adapter for VMnet1","VMware, Inc.","00:50:56:C0:00:01","10.264.52.436","255.255.255.0","0","","7932496990","false"
"SCCM","SCCM_SERIALSC20236BDNACORP\BDNASC20236","VMware Virtual Ethernet Adapter for VMnet8","VMware, Inc.","00:50:56:C0:00:08","10.264.52.436","255.255.255.0","0","","7932496990","false"
"SCCM","SCCM_SERIALSC20237BDNACORP\BDNASC20237","RAS Async Adapter","Microsoft","20:41:53:59:4E:FF","10.264.52.437","255.255.255.0","0","","7932496990","false"
"SCCM","SCCM_SERIALSC20237BDNACORP\BDNASC20237","vmxnet3 Ethernet Adapter","VMware, Inc.","00:50:56:AA:0C:75","10.264.52.437","255.255.255.0","1","","7932496990","false"
"SCCM","SCCM_SERIALSC20238BDNACORP\BDNASC20238","Bluetooth Device (Personal Area Network)","Microsoft","48:51:B7:B5:8D:57","10.264.52.438","255.255.255.0","1","","7932496990","false"
"SCCM","SCCM_SERIALSC20238BDNACORP\BDNASC20238","Cisco AnyConnect Secure Mobility Client Virtual Miniport Adapter for Windows x64","Cisco Systems","00:05:9A:3C:7A:00","10.264.52.438","255.255.255.0","0","5220","7932496990","false"
"SCCM","SCCM_SERIALSC20238BDNACORP\BDNASC20238","Intel(R) Dual Band Wireless-AC 7260","Intel Corporation","48:51:B7:B5:8D:53","10.264.52.438","255.255.255.0","1","","7932496990","false"
"SCCM","SCCM_SERIALSC20238BDNACORP\BDNASC20238","Intel(R) Ethernet Connection I218-LM","Intel","34:E6:D7:23:79:15","10.264.52.438","255.255.255.0","1","","7932496990","false"
"SCCM","SCCM_SERIALSC20238BDNACORP\BDNASC20238","RAS Async Adapter","Microsoft","20:41:53:59:4E:FF","10.264.52.438","255.255.255.0","0","","7932496990","false"
"SCCM","SCCM_SERIALSC20238BDNACORP\BDNASC20238","Remote NDIS based Internet Sharing Device","Microsoft Corporation","00:15:FF:53:46:00","10.264.52.438","255.255.255.0","1","","7932496990","false"
"SCCM","SCCM_SERIALSC20239BDNACORP\BDNASC20239","RAS Async Adapter","Microsoft","20:41:53:59:4E:FF","10.264.52.439","255.255.255.0","0","","7932496990","false"
"SCCM","SCCM_SERIALSC20239BDNACORP\BDNASC20239","vmxnet3 Ethernet Adapter","VMware, Inc.","00:50:56:AA:7D:AA","10.264.52.439","255.255.255.0","0","","7932496990","false"
"SCCM","SCCM_SERIALSC20240BDNACORP\BDNASC20240","RAS Async Adapter","Microsoft","20:41:53:59:4E:FF","10.264.52.440","255.255.255.0","0","","7932496990","false"
"SCCM","SCCM_SERIALSC20240BDNACORP\BDNASC20240","vmxnet3 Ethernet Adapter","VMware, Inc.","00:50:56:AA:16:6F","10.264.52.440","255.255.255.0","0","","7932496990","false"
"SCCM","SCCM_SERIALSC20241BDNACORP\BDNASC20241","Intel(R) 82567LM-3 Gigabit Network Connection","Intel","64:31:50:18:4A:71","10.264.52.441","255.255.255.0","1","","7932496990","false"
"SCCM","SCCM_SERIALSC20241BDNACORP\BDNASC20241","RAS Async Adapter","Microsoft","20:41:53:59:4E:FF","10.264.52.441","255.255.255.0","0","","7932496990","false"
"SCCM","SCCM_SERIALSC20242BDNACORP\BDNASC20242","Cisco AnyConnect Secure Mobility Client Virtual Miniport Adapter for Windows x64","Cisco Systems","00:05:9A:3C:7A:00","10.264.52.442","255.255.255.0","0","5220","7932496990","false"
"SCCM","SCCM_SERIALSC20242BDNACORP\BDNASC20242","Intel(R) Dual Band Wireless-AC 7260","Intel Corporation","F8:16:54:F0:6D:D3","10.264.52.442","255.255.255.0","1","","7932496990","false"
"SCCM","SCCM_SERIALSC20242BDNACORP\BDNASC20242","Intel(R) Ethernet Connection I218-LM","Intel","EC:F4:BB:70:FB:58","10.264.52.442","255.255.255.0","1","","7932496990","false"
"SCCM","SCCM_SERIALSC20242BDNACORP\BDNASC20242","RAS Async Adapter","Microsoft","20:41:53:59:4E:FF","10.264.52.442","255.255.255.0","0","","7932496990","false"
"SCCM","SCCM_SERIALSC20243BDNACORP\BDNASC20243","vmxnet3 Ethernet Adapter","VMware, Inc.","00:50:56:AA:5B:8D","10.264.52.443","255.255.255.0","0","","7932496990","false"
"SCCM","SCCM_SERIALSC20244BDNACORP\BDNASC20244","RAS Async Adapter","Microsoft","20:41:53:59:4E:FF","10.264.52.444","255.255.255.0","0","","7932496990","false"
"SCCM","SCCM_SERIALSC20244BDNACORP\BDNASC20244","vmxnet3 Ethernet Adapter","VMware, Inc.","00:50:56:AA:19:FA","10.264.52.444","255.255.255.0","0","","7932496990","false"
"SCCM","SCCM_SERIALSC20245BDNACORP\BDNASC20245","Cisco VIC Ethernet Interface","Cisco Systems, Inc.","00:25:B5:1A:03:6F","10.264.52.445","255.255.255.0","0","","7932496990","false"
"SCCM","SCCM_SERIALSC20245BDNACORP\BDNASC20245","Cisco VIC Ethernet Interface","Cisco Systems, Inc.","00:25:B5:1B:00:4F","10.264.52.445","255.255.255.0","0","","7932496990","false"
"SCCM","SCCM_SERIALSC20245BDNACORP\BDNASC20245","Microsoft Failover Cluster Virtual Adapter","Microsoft","02:AF:47:3B:E5:BA","10.264.52.445","255.255.255.0","0","","7932496990","false"
"SCCM","SCCM_SERIALSC20246BDNACORP\BDNASC20246","Intel(R) 82579LM Gigabit Network Connection","Intel","2C:41:38:9C:34:D9","10.264.52.446","255.255.255.0","1","","7932496990","false"
"SCCM","SCCM_SERIALSC20246BDNACORP\BDNASC20246","Intel(R) Gigabit CT2 Desktop Adapter","Intel","00:1B:21:C0:79:91","10.264.52.446","255.255.255.0","1","","7932496990","false"
"SCCM","SCCM_SERIALSC20246BDNACORP\BDNASC20246","RAS Async Adapter","Microsoft","20:41:53:59:4E:FF","10.264.52.446","255.255.255.0","0","","7932496990","false"
"SCCM","SCCM_SERIALSC20247BDNACORP\BDNASC20247","Intel(R) 82579LM Gigabit Network Connection","Intel","2C:41:38:A9:29:0A","10.264.52.447","255.255.255.0","1","","7932496990","false"
"SCCM","SCCM_SERIALSC20247BDNACORP\BDNASC20247","RAS Async Adapter","Microsoft","20:41:53:59:4E:FF","10.264.52.447","255.255.255.0","0","","7932496990","false"
"SCCM","SCCM_SERIALSC20248BDNACORP\BDNASC20248","RAS Async Adapter","Microsoft","20:41:53:59:4E:FF","10.264.52.448","255.255.255.0","0","","7932496990","false"
"SCCM","SCCM_SERIALSC20248BDNACORP\BDNASC20248","vmxnet3 Ethernet Adapter","VMware, Inc.","00:50:56:AA:16:E8","10.264.52.448","255.255.255.0","0","","7932496990","false"
"SCCM","SCCM_SERIALSC20249BDNACORP\BDNASC20249","Intel(R) 82579LM Gigabit Network Connection","Intel","2C:27:D7:36:84:45","10.264.52.449","255.255.255.0","1","","7932496990","false"
"SCCM","SCCM_SERIALSC20249BDNACORP\BDNASC20249","RAS Async Adapter","Microsoft","20:41:53:59:4E:FF","10.264.52.449","255.255.255.0","0","","7932496990","false"
"SCCM","SCCM_SERIALSC20250BDNACORP\BDNASC20250","vmxnet3 Ethernet Adapter","VMware, Inc.","00:50:56:AA:60:C3","10.264.52.450","255.255.255.0","0","","7932496990","false"
"SCCM","SCCM_SERIALSC20251BDNACORP\BDNASC20251","vmxnet3 Ethernet Adapter","VMware, Inc.","00:50:56:AA:05:E3","10.264.52.451","255.255.255.0","0","","7932496990","false"
"SCCM","SCCM_SERIALSC20252BDNACORP\BDNASC20252","Bluetooth Device (Personal Area Network)","Microsoft","70:F3:95:55:78:C7","10.264.52.452","255.255.255.0","1","","7932496990","false"
"SCCM","SCCM_SERIALSC20252BDNACORP\BDNASC20252","Cisco AnyConnect Secure Mobility Client Virtual Miniport Adapter for Windows x64","Cisco Systems","00:05:9A:3C:7A:00","10.264.52.452","255.255.255.0","0","5220","7932496990","false"
"SCCM","SCCM_SERIALSC20252BDNACORP\BDNASC20252","Intel(R) 82577LM Gigabit Network Connection","Intel","88:AE:1D:B5:F4:ED","10.264.52.452","255.255.255.0","1","","7932496990","false"
"SCCM","SCCM_SERIALSC20252BDNACORP\BDNASC20252","Intel(R) Centrino(R) Advanced-N 6200 AGN","Intel Corporation","00:27:10:67:B2:18","10.264.52.452","255.255.255.0","1","","7932496990","false"
"SCCM","SCCM_SERIALSC20252BDNACORP\BDNASC20252","Microsoft Virtual WiFi Miniport Adapter","Microsoft","00:27:10:67:B2:19","10.264.52.452","255.255.255.0","1","","7932496990","false"
"SCCM","SCCM_SERIALSC20252BDNACORP\BDNASC20252","RAS Async Adapter","Microsoft","20:41:53:59:4E:FF","10.264.52.452","255.255.255.0","0","","7932496990","false"
"SCCM","SCCM_SERIALSC20253BDNACORP\BDNASC20253","Intel(R) 82579LM Gigabit Network Connection","Intel","B8:CA:3A:92:7C:F8","10.264.52.453","255.255.255.0","1","","7932496990","false"
"SCCM","SCCM_SERIALSC20253BDNACORP\BDNASC20253","RAS Async Adapter","Microsoft","20:41:53:59:4E:FF","10.264.52.453","255.255.255.0","0","","7932496990","false"
"SCCM","SCCM_SERIALSC20254BDNACORP\BDNASC20254","Intel(R) 82579LM Gigabit Network Connection","Intel","34:17:EB:AA:75:C6","10.264.52.454","255.255.255.0","1","","7932496990","false"
"SCCM","SCCM_SERIALSC20254BDNACORP\BDNASC20254","RAS Async Adapter","Microsoft","20:41:53:59:4E:FF","10.264.52.454","255.255.255.0","0","","7932496990","false"
"SCCM","SCCM_SERIALSC20255BDNACORP\BDNASC20255","Intel(R) PRO/1000 MT Network Connection","Intel","00:50:56:A0:37:DD","10.264.52.455","255.255.255.0","0","","7932496990","false"
"SCCM","SCCM_SERIALSC20255BDNACORP\BDNASC20255","RAS Async Adapter","Microsoft","20:41:53:59:4E:FF","10.264.52.455","255.255.255.0","0","","7932496990","false"
"SCCM","SCCM_SERIALSC20256BDNACORP\BDNASC20256","vmxnet3 Ethernet Adapter","VMware, Inc.","00:50:56:AA:47:C9","10.264.52.456","255.255.255.0","0","","7932496990","false"
"SCCM","SCCM_SERIALSC20257BDNACORP\BDNASC20257","Intel(R) 82579LM Gigabit Network Connection","Intel","2C:27:D7:25:21:89","10.264.52.457","255.255.255.0","1","","7932496990","false"
"SCCM","SCCM_SERIALSC20257BDNACORP\BDNASC20257","RAS Async Adapter","Microsoft","20:41:53:59:4E:FF","10.264.52.457","255.255.255.0","0","","7932496990","false"
"SCCM","SCCM_SERIALSC20258BDNACORP\BDNASC20258","RAS Async Adapter","Microsoft","20:41:53:59:4E:FF","10.264.52.458","255.255.255.0","0","","7932496990","false"
"SCCM","SCCM_SERIALSC20258BDNACORP\BDNASC20258","vmxnet3 Ethernet Adapter","VMware, Inc.","00:50:56:AA:68:2C","10.264.52.458","255.255.255.0","0","","7932496990","false"
"SCCM","SCCM_SERIALSC20259BDNACORP\BDNASC20259","Intel(R) 82579LM Gigabit Network Connection","Intel","90:B1:1C:9A:FF:C3","10.264.52.459","255.255.255.0","1","","7932496990","false"
"SCCM","SCCM_SERIALSC20259BDNACORP\BDNASC20259","RAS Async Adapter","Microsoft","20:41:53:59:4E:FF","10.264.52.459","255.255.255.0","0","","7932496990","false"
"SCCM","SCCM_SERIALSC20260BDNACORP\BDNASC20260","RAS Async Adapter","Microsoft","20:41:53:59:4E:FF","10.264.52.460","255.255.255.0","0","","7932496990","false"
"SCCM","SCCM_SERIALSC20260BDNACORP\BDNASC20260","vmxnet3 Ethernet Adapter","VMware, Inc.","00:50:56:AA:17:68","10.264.52.460","255.255.255.0","0","","7932496990","false"
"SCCM","SCCM_SERIALSC20261BDNACORP\BDNASC20261","Intel(R) 82567LM-3 Gigabit Network Connection","Intel","00:24:81:1C:06:FE","10.264.52.461","255.255.255.0","1","","7932496990","false"
"SCCM","SCCM_SERIALSC20261BDNACORP\BDNASC20261","RAS Async Adapter","Microsoft","20:41:53:59:4E:FF","10.264.52.461","255.255.255.0","0","","7932496990","false"
"SCCM","SCCM_SERIALSC20262BDNACORP\BDNASC20262","Intel(R) Dual Band Wireless-AC 7260","Intel Corporation","A0:A8:CD:5D:85:40","10.264.52.462","255.255.255.0","1","","7932496990","false"
"SCCM","SCCM_SERIALSC20262BDNACORP\BDNASC20262","Intel(R) Ethernet Connection I218-LM","Intel","EC:F4:BB:42:ED:87","10.264.52.462","255.255.255.0","1","","7932496990","false"
"SCCM","SCCM_SERIALSC20262BDNACORP\BDNASC20262","Microsoft Virtual WiFi Miniport Adapter","Microsoft","A2:A8:CD:5D:85:40","10.264.52.462","255.255.255.0","1","","7932496990","false"
"SCCM","SCCM_SERIALSC20262BDNACORP\BDNASC20262","RAS Async Adapter","Microsoft","20:41:53:59:4E:FF","10.264.52.462","255.255.255.0","0","","7932496990","false"
"SCCM","SCCM_SERIALSC20263BDNACORP\BDNASC20263","Intel(R) PRO/1000 MT Network Connection","Intel","00:50:56:A0:48:5D","10.264.52.463","255.255.255.0","0","","7932496990","false"
"SCCM","SCCM_SERIALSC20263BDNACORP\BDNASC20263","RAS Async Adapter","Microsoft","20:41:53:59:4E:FF","10.264.52.463","255.255.255.0","0","","7932496990","false"
"SCCM","SCCM_SERIALSC20264BDNACORP\BDNASC20264","HP NC382i DP Multifunction Gigabit Server Adapter","Hewlett-Packard Company","F4:CE:46:B8:ED:48","10.264.52.464","255.255.255.0","0","","7932496990","false"
"SCCM","SCCM_SERIALSC20264BDNACORP\BDNASC20264","RAS Async Adapter","Microsoft","20:41:53:59:4E:FF","10.264.52.464","255.255.255.0","0","","7932496990","false"
"SCCM","SCCM_SERIALSC20265BDNACORP\BDNASC20265","Intel(R) Ethernet Connection I217-LM","Intel","64:00:6A:68:01:04","10.264.52.465","255.255.255.0","1","","7932496990","false"
"SCCM","SCCM_SERIALSC20265BDNACORP\BDNASC20265","RAS Async Adapter","Microsoft","20:41:53:59:4E:FF","10.264.52.465","255.255.255.0","0","","7932496990","false"
"SCCM","SCCM_SERIALSC20266BDNACORP\BDNASC20266","Intel(R) 82579LM Gigabit Network Connection","Intel","F8:B1:56:C7:CF:71","10.264.52.466","255.255.255.0","1","","7932496990","false"
"SCCM","SCCM_SERIALSC20266BDNACORP\BDNASC20266","RAS Async Adapter","Microsoft","20:41:53:59:4E:FF","10.264.52.466","255.255.255.0","0","","7932496990","false"
"SCCM","SCCM_SERIALSC20266BDNACORP\BDNASC20266","VMware Virtual Ethernet Adapter for VMnet1","VMware, Inc.","00:50:56:C0:00:01","10.264.52.466","255.255.255.0","0","","7932496990","false"
"SCCM","SCCM_SERIALSC20266BDNACORP\BDNASC20266","VMware Virtual Ethernet Adapter for VMnet8","VMware, Inc.","00:50:56:C0:00:08","10.264.52.466","255.255.255.0","0","","7932496990","false"
"SCCM","SCCM_SERIALSC20267BDNACORP\BDNASC20267","RAS Async Adapter","Microsoft","20:41:53:59:4E:FF","10.264.52.467","255.255.255.0","0","","7932496990","false"
"SCCM","SCCM_SERIALSC20267BDNACORP\BDNASC20267","vmxnet3 Ethernet Adapter","VMware, Inc.","00:50:56:AA:62:42","10.264.52.467","255.255.255.0","0","","7932496990","false"
"SCCM","SCCM_SERIALSC20268BDNACORP\BDNASC20268","vmxnet3 Ethernet Adapter","VMware, Inc.","00:50:56:AA:1B:10","10.264.52.468","255.255.255.0","0","","7932496990","false"
"SCCM","SCCM_SERIALSC20269BDNACORP\BDNASC20269","Cisco VIC Ethernet Interface","Cisco Systems, Inc.","00:25:B5:1A:00:1F","10.264.52.469","255.255.255.0","0","","7932496990","false"
"SCCM","SCCM_SERIALSC20269BDNACORP\BDNASC20269","Cisco VIC Ethernet Interface","Cisco Systems, Inc.","00:25:B5:1B:01:DF","10.264.52.469","255.255.255.0","0","","7932496990","false"
"SCCM","SCCM_SERIALSC20269BDNACORP\BDNASC20269","Microsoft Failover Cluster Virtual Adapter","Microsoft","02:81:68:55:E7:CD","10.264.52.469","255.255.255.0","0","","7932496990","false"
"SCCM","SCCM_SERIALSC20270BDNACORP\BDNASC20270","Intel(R) PRO/1000 MT Network Connection","Intel","00:50:56:A0:43:E0","10.264.52.470","255.255.255.0","0","","7932496990","false"
"SCCM","SCCM_SERIALSC20270BDNACORP\BDNASC20270","RAS Async Adapter","Microsoft","20:41:53:59:4E:FF","10.264.52.470","255.255.255.0","0","","7932496990","false"
"SCCM","SCCM_SERIALSC20271BDNACORP\BDNASC20271","vmxnet3 Ethernet Adapter","VMware, Inc.","00:50:56:AA:41:88","10.264.52.471","255.255.255.0","0","","7932496990","false"
"SCCM","SCCM_SERIALSC20272BDNACORP\BDNASC20272","vmxnet3 Ethernet Adapter","VMware, Inc.","00:50:56:AA:2B:1B","10.264.52.472","255.255.255.0","0","","7932496990","false"
"SCCM","SCCM_SERIALSC20273BDNACORP\BDNASC20273","Intel(R) 82567LM-3 Gigabit Network Connection","Intel","1C:C1:DE:59:7A:B8","10.264.52.473","255.255.255.0","1","","7932496990","false"
"SCCM","SCCM_SERIALSC20273BDNACORP\BDNASC20273","RAS Async Adapter","Microsoft","20:41:53:59:4E:FF","10.264.52.473","255.255.255.0","0","","7932496990","false"
"SCCM","SCCM_SERIALSC20274BDNACORP\BDNASC20274","HP NC375i Integrated Quad Port Multifunction Gigabit Server Adapter","QLogic Corp.","80:C1:6E:6F:02:5C","10.264.52.474","255.255.255.0","0","","7932496990","false"
