"data_source","company_id","name","website","tier","symbol","phone","country","city","is_software","data_token","is_deleted"
"SCCM,SNOW","1378184","Wireshark","http://www.wireshark.org/","3","Private","","United States","Davis","Y","7932496990","false"
"SCCM,SNOW","1379077","NCH Software","http://www.nchsoftware.com/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","1394491","ParetoLogic","http://www.paretologic.com/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","1395177","CyberLink","http://www.cyberlink.com/","3","TPE:5203","886-2-86671298","China","Shindian","Y","7932496990","false"
"SCCM,SNOW","1407434","SolarWinds","http://www.solarwinds.com/","2","NYSE: SWI","1-512-682-9300","United States","Austin","Y","7932496990","false"
"SCCM,SNOW","1464964","GIMP","http://www.gimp.org/","3","","","","","Y","7932496990","false"
"SCCM,SNOW","1468182","Inkscape","http://www.inkscape.org/","3","","","","","Y","7932496990","false"
"SCCM,SNOW","1471035","Audacity","http://audacity.sourceforge.net/","3","","","","","Y","7932496990","false"
"SCCM,SNOW","1471055","FreeMind","http://freemind.sourceforge.net/wiki/index.php/Main_Page","3","","","","","Y","7932496990","false"
"SCCM,SNOW","1471103","Tim Kosse","http://wiki.filezilla-project.org/Main_Page","3","","","Germany","Cologne","Y","7932496990","false"
"SCCM,SNOW","1524848","Dominik Reichl","http://keepass.info","3","","(0049) 0173 4621639","Germany","Metzingen","Y","7932496990","false"
"SCCM,SNOW","1527669","GNOME Project","http://www.gnome.org/","3","","(617) 206-3947","United States","Orinda","Y","7932496990","false"
"SCCM,SNOW","1529935","VideoLAN","http://www.videolan.org","3","","33 951 11 20 20","France","Paris","Y","7932496990","false"
"SCCM,SNOW","1531483","Igor Pavlov","http://www.7-zip.org","3","","","Russia","","Y","7932496990","false"
"SCCM,SNOW","1591399","Emco Software","http://www.emco.is","3","Private","1-646-233-1163","Iceland","Reykjavik","Y","7932496990","false"
"SCCM,SNOW","1604075","IDM Computer Solutions","http://www.ultraedit.com","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","1638194","Atlassian","http://www.atlassian.com","3","Private","61-2-9262-1443","Australia","Sydney","Y","7932496990","false"
"SCCM,SNOW","1638196","JetBrains","http://www.jetbrains.com","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","1638304","2BrightSparks","http://www.2brightsparks.com","3","Private","65-9833-2103","Singapore","Singapore","Y","7932496990","false"
"SCCM,SNOW","1638462","ABBYY","http://www.abbyy.com","3","Private","7-495-783-3700","United States","Moscow","Y","7932496990","false"
"SCCM,SNOW","1654703","Nero","http://www.nero.com","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","1658967","Code Sector","http://www.codesector.com","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","1710143","JAM Software","http://www.jam-software.com/","3","Private","49-651-145653-0","Germany","Trier","Y","7932496990","false"
"SCCM,SNOW","1713183","Lakeside Software","http://portal.lakesidesoftware.com/","3","Private","1 800 969 7717","United States","Bloomfield Hills","Y","7932496990","false"
"SCCM,SNOW","1713211","Malwarebytes","http://www.malwarebytes.org/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","1717164","Red Gate Software","http://www.red-gate.com/","3","Private","+44 (0)1223 437 922","United Kingdom","Cambridge","Y","7932496990","false"
"SCCM,SNOW","1737587","Softerra","http://www.softerra.com/","3","Private","+1-800-277-5871","United States","Wilmington","Y","7932496990","false"
"SCCM,SNOW","1745304","CORPTAX","http://www.corptax.com/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","1747772","Palisade","http://www.palisade.com/","3","Private","+1 607 277 8000","United States","Ithaca","Y","7932496990","false"
"SCCM,SNOW","1819646","KnowledgeLake","http://www.knowledgelake.com/","3","Private","1-888-898-0555","United States","Saint Louis","Y","7932496990","false"
"SCCM,SNOW","1927092","MAGIX","http://www.magix.com/","3","FRA:MGX","","","","Y","7932496990","false"
"SCCM,SNOW","6384509","Irfan Skiljan","http://www.irfanview.com/","3","Private","","Germany","","Y","7932496990","false"
"SCCM,SNOW","6635304","PC-Doctor","http://www.pc-doctor.com/","3","Private","+1 775-336-4000","","","Y","7932496990","false"
"SCCM,SNOW","6636071","Twitter","http://www.twitter.com/","3","TWTR","","","","Y","7932496990","false"
"SCCM,SNOW","6636892","Security Innovation","http://www.securityinnovation.com/","3","Private","+1 978-401-0705","","Wilmington","Y","7932496990","false"
"SCCM,SNOW","7326511","PrestoSoft","http://www.prestosoft.com/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","7334795","ImageMagick Studio","http://www.imagemagick.org/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","7337855","MagicISO","http://www.magiciso.com/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","7338735","Helios Software Solutions","http://www.textpad.com/","3","Private","+44 (0)3302 210665","United Kingdom","Longridge","Y","7932496990","false"
"SCCM,SNOW","7338748","Just Great Software","http://www.just-great-software.com/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","7350610","Don HO","http://notepad-plus.sourceforge.net/","3","Private","","France","","Y","7932496990","false"
"SCCM,SNOW","7352552","Canneverbe","http://cdburnerxp.se/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","7355883","Gadwin Systems","http://www.gadwin.com/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","7355919","WinMerge","http://winmerge.org/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","7358822","Safer Networking","http://www.safer-networking.org/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","7369949","OpenSSL Software Foundation","http://www.openssl.org/","3","Private","","United States","Adamstown","Y","7932496990","false"
"SCCM,SNOW","7412002","BitTorrent","http://www.bittorrent.com/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","7490974","Maxthon International","http://www.maxthon.com/","3","Private","86 10 80699110","China","Beijing","Y","7932496990","false"
"SCCM,SNOW","7494148","Stardock","http://www.stardock.com/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","7494213","Piriform","http://www.piriform.com/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","7495072","CPUID","http://www.cpuid.com/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","7505802","PHP Group","http://php.net/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","8682659","Scooter Software","http://www.scootersoftware.com/","3","Private","+1 608-233-0240","United States","Madison","Y","7932496990","false"
"SCCM,SNOW","8686257","United Parcel Service of America","https://www.ups.com/us/en/global.page","3","NYSE:UPS","","","","Y","7932496990","false"
"SCCM,SNOW","8687679","Team UltraVNC","http://www.uvnc.com/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","8694057","Zoho","https://www.zohocorp.com/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","8705491","syntevo","http://www.syntevo.com/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","8707809","Core FTP","http://www.coreftp.com/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","8708473","Stevengould.org","http://www.stevengould.org/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","8710055","Dropbox","https://www.dropbox.com/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","8718545","Evernote","http://www.evernote.com/","3","Private","","United States","Redwood City","Y","7932496990","false"
"SCCM,SNOW","8722174","Adersoft","http://www.adersoft.com/","3","Private","33-140-261-741","France","Paris","Y","7932496990","false"
"SCCM,SNOW","8726152","A Must in Every Office","http://www.asap-utilities.com/contact.php","3","Private","31-68-154-2855","Netherlands","Zwolle","Y","7932496990","false"
"SCCM,SNOW","8727775","Amprobe Test Tools","http://www.amprobe.com/","3","Private","1-877-267-7623","United States","Everett","Y","7932496990","false"
"SCCM,SNOW","8729455","Bullzip","http://www.bullzip.com/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","8730795","Impact Software","http://web.archive.org/web/20131019152505/http://www.impactsoft.com:80/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","8733755","Simon Tatham","http://www.chiark.greenend.org.uk/~sgtatham/putty/","3","Private","","United Kingdom","Cambridge","Y","7932496990","false"
"SCCM,SNOW","8734648","Alexander Feinman","http://isorecorder.alexfeinman.com/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","8738719","MOOII TECH","http://www.photoscape.org/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","8740290","Nenad Hrg","http://www.softwareok.com/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","8742492","Bloomberg","http://www.bloomberg.com/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","8743639","Cygnus Productions","http://www.cygnusproductions.com/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","8744064","Password Safe Project","http://passwordsafe.sourceforge.net/index.shtml","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","8744761","Zhorn Software","http://www.zhornsoftware.co.uk/","3","Private","","United Kingdom","","Y","7932496990","false"
"SCCM,SNOW","8746620","Tera Term Project","http://ttssh2.sourceforge.jp/index.html.en","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","8746754","Huw Millington","http://www.wingrep.com/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","8746771","Parmavex Services","http://www.pxserver.com/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","9194060","Bitvise","http://www.bitvise.com/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","9450950","Info-ZIP","http://www.info-zip.org/","3","Private","","United States","","Y","7932496990","false"
"SCCM,SNOW","9450953","NUnit","http://www.nunit.org/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","9864978","PostgreSQL Global Development Group","http://www.postgresql.org/","3","Private","","United States","","Y","7932496990","false"
"SCCM,SNOW","10013367","Automation Anywhere","http://www.automationanywhere.com/","3","Private","+1 888-484-3535","","San Jose","Y","7932496990","false"
"SCCM,SNOW","10027319","Syncfusion","http://www.syncfusion.com/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","11390977","NetWrix","http://www.netwrix.com/","3","Private","+1 949-407-5125","","Irvine","Y","7932496990","false"
"SCCM,SNOW","11396801","Adaptive Micro Systems","http://www.adaptivedisplays.com/","3","Private","1-800-558-4187","United States","Milwaukee","Y","7932496990","false"
"SCCM,SNOW","11406999","QlikTech International","http://www.qlikview.com/","3","QLIK","1-888-828-9768","United States","Radnor","Y","7932496990","false"
"SCCM,SNOW","11407082","Respondus","http://www.respondus.com/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","14908798","dotPDN","http://www.dotpdn.com/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","14908848","NTeWORKS","http://www.picpick.org/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","14923309","Balsamiq Studios","http://www.balsamiq.com/","3","Private","+1 (415) 367-3531","United States","Sacramento","Y","7932496990","false"
"SCCM,SNOW","14923544","Developer Express","https://www.devexpress.com/Products/NET/Controls/ASP/MVC/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","14924140","IEInspector Software","http://www.ieinspector.com/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","14927108","R Foundation","http://www.r-project.org/","3","Private","(+43 1) 31336 4754","Austria","Vienna","Y","7932496990","false"
"SCCM,SNOW","14936184","TortoiseSVN","http://tortoisesvn.net/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","14938696","June Fabrics","http://www.junefabrics.com","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","14938718","MiKTeX Project","http://miktex.org","3","","","","","Y","7932496990","false"
"SCCM,SNOW","14938768","NTWind Software","http://www.ntwind.com","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","14938863","Amazon","http://www.amazon.com","1","AMZN","1-206-2661000","United States","Seattle","Y","7932496990","false"
"SCCM,SNOW","14938916","U2U","http://www.u2u.be/","3","Private","+32 2 466 00 16","","","Y","7932496990","false"
"SCCM,SNOW","14938917","Symbol Click","http://symbolclick.com/index.htm","3","Private","+1.917.698.2141","United States","New York","Y","7932496990","false"
"SCCM,SNOW","14943398","Toggl","http://www.toggl.com/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","14953417","TeamViewer","http://www.teamviewer.com/","3","Private","+49 7161 6069250","","","Y","7932496990","false"
"SCCM,SNOW","15706973","SmartBear Software","http://smartbear.com/","3","Private","+1 (617) 684-2600","United States","Somerville","Y","7932496990","false"
"SCCM,SNOW","16290946","JGoodies Software","http://www.jgoodies.com/","3","Private","+49 431 18761","Germany","Kiel","Y","7932496990","false"
"SCCM,SNOW","18346735","LIGHTNING UK!","http://www.imgburn.com/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","19955966","GnuWin32","http://gnuwin32.sourceforge.net/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","19969479","CamStudio Team","http://camstudio.org/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","21643797","VS Revo Group","http://www.revouninstaller.com/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","23445055","HowTo-Outlook","http://www.howto-outlook.com/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","23620267","LogMeIn","https://www.logmein.com/","3","LOGM","","United States","Boston","Y","7932496990","false"
"SCCM,SNOW","23651747","YouNeedABudget.com","http://www.youneedabudget.com/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","23750615","Binary Fortress Software","http://www.binaryfortress.com/","3","Private","","Canada","","Y","7932496990","false"
"SCCM,SNOW","23789224","RStudio","http://rstudio.org/","3","Private","+1 844-448-1212","","Boston","Y","7932496990","false"
"SCCM,SNOW","23911092","MongoDB","http://www.mongodb.com/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","24245831","Splunk","http://www.splunk.com/","3","Private","+1 415.848.8400","United States","San Francisco","Y","7932496990","false"
"SCCM,SNOW","24248926","Nintex","http://www.nintex.com","3","Private","+1 (425) 324 2400","United States","Bellevue","Y","7932496990","false"
"SCCM,SNOW","24249389","Pegacat","http://jxplorer.org/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","24252739","Git Project","http://git-scm.com/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","24281869","Julian Seward","http://bzip.org/","3","Private","","United Kingdom","","Y","7932496990","false"
"SCCM,SNOW","24301427","New Relic","http://newrelic.com/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","24982839","Prezi","http://prezi.com/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","24989131","XMind","http://www.xmind.net/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","25009580","Avigilon","http://www.avigilon.com/","3","Private","+1.888.281.5182","Canada","Vancouver","Y","7932496990","false"
"SCCM,SNOW","25231245","MetaGeek","http://www.metageek.net/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","25250738","QGIS Development Team","http://qgis.org/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","25254694","Jared Breland","http://www.legroom.net/","3","","","","","Y","7932496990","false"
"SCCM,SNOW","25255749","Shure","http://www.shure.com/","3","Private","+852 2892 4290","","","Y","7932496990","false"
"SCCM,SNOW","25256212","The Document Foundation","http://www.libreoffice.org/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","25257075","Florian Heidenreich","http://www.mp3tag.de","3","","","","","Y","7932496990","false"
"SCCM,SNOW","25262609","PreSonus Audio Electronics","http://www.presonus.com/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","26029619","ideaMK","http://ideamk.com/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","26029622","Comfort Software Group","http://www.comfort-software.com/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","26034666","SpiceBrains","http://spicebrains.com/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","26144874","Realtime Soft","http://www.realtimesoft.com/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","26155617","Macroplant","http://www.macroplant.com/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","26187762","mRemoteNG","http://www.mremoteng.org/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","26261859","XML Copy Editor Project","http://xml-copy-editor.sourceforge.net/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","26266654","Gpg4win","http://www.gpg4win.org/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","26282518","Unity Technologies","http://unity3d.com/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","26283372","XK72","http://www.charlesproxy.com","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","26287238","S & S Computing","http://www.sandscomputing.com/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","26290178","HandBrake Project","http://handbrake.fr/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","27063665","Razer","http://www.razerzone.com/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","27201429","RobWare","http://www.robware.net/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","29681545","NeoSmart Technologies","http://neosmart.net/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","30038608","NLog Project","http://nlog-project.org/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","30143741","Final Draft","http://www.finaldraft.com/","3","","","","","Y","7932496990","false"
"SCCM,SNOW","36845898","Box","https://www.box.com/","3","Private","","","Redwood City","Y","7932496990","false"
"SCCM,SNOW","36855168","Pidgin","http://www.pidgin.im/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","38677763","SlimWare Utilities","https://www.slimwareutilities.com","3","","","United States","New York","Y","7932496990","false"
"SCCM,SNOW","38807848","COZYROC","http://www.cozyroc.com","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","40044663","Greenshot","http://getgreenshot.org","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","40772547","Kovid Goyal","http://calibre-ebook.com/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","40855695","Stefan Kung","http://tools.tortoisesvn.net/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","41185042","Renewed Vision","http://www.renewedvision.com","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","41500792","Couchbase","http://www.couchbase.com/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","42369417","MatchWare","http://www.matchware.com/","3","Private","+1 813-254-6644","","","Y","7932496990","false"
"SCCM,SNOW","42972195","BlueStacks","http://www.bluestacks.com/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","42972390","Woodman Labs","http://gopro.com/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","42972404","Cjwdev","http://www.cjwdev.com/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","44578069","Dimitri van Heesch","https://github.com/doxygen","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","45100653","Veritas","http://www.veritas.com","1","Private","1 866 837 4827","United States","Mountain View","Y","7932496990","false"
"SCCM,SNOW","45256581","Avanset","http://www.avanset.com/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","46404015","Litera","http://www.litera.com/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","47447699","Squirrels","http://www.airsquirrels.com/","3","Private","","","North Canton","Y","7932496990","false"
"SCCM,SNOW","49524480","Apricity Software","http://markdownpad.com/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","49723765","Eyeo","https://eyeo.com/","3","Private","+49 221 6430630","Germany","Cologne","Y","7932496990","false"
"SCCM,SNOW","51269461","Atomi Systems","http://atomisystems.com/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","51914904","DTS","http://www.dts.com","3","DTSI","+1 818-735-4200","","","Y","7932496990","false"
"SCCM,SNOW","58666842","Squid Software Foundation, The","http://www.squid-cache.org","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","60453981","Philippe JOUNIN","http://philippe.jounin.pagesperso-orange.fr/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","60659327","Sysprogs","http://sysprogs.com/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","61098004","NetSDK Software","http://netsdk.com/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","61378114","OpenVPN Technologies","http://openvpn.net/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","63799307","Task Coach Project, The","http://taskcoach.org/index.html","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","64839819","Alex Thuring","http://sourceforge.net/u/ntalex/profile/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","66231989","GoPro","http://gopro.com/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","66980544","Ivo Beltchev","http://www.classicshell.net/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","67153311","Krzysztof Kowalczyk","http://blog.kowalczyk.info/","3","Private","","United States","San Diego","Y","7932496990","false"
"SCCM,SNOW","67615239","Power Software","http://www.winarchiver.com/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","68208033","Kevin Atkinson","http://aspell.net/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","74358354","Jim Radford","https://code.google.com/p/superputty/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","78675279","TiVo","http://www.tivo.com/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","78698360","Anton Keks","http://angryip.org/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","78700654","Enthought","https://www.enthought.com/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","78727119","Gibraltar Software","http://www.gibraltarsoftware.com/","3","Private","","","Timonium","Y","7932496990","false"
"SCCM,SNOW","79005611","JRiver","http://www.jriver.com/","3","Private","612 677 8200","United States","Minneapolis","Y","7932496990","false"
"SCCM,SNOW","80996458","Robert Chartier","http://weblogs.asp.net/rchartier","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","81433684","Cockos","http://www.cockos.com/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","82773828","Arduino","http://arduino.cc/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","90341362","Ext2Fsd Project, The","http://www.ext2fsd.com/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","90897300","Ilja Herlein","http://www.netsetman.com/?lang=en","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","91652280","CGM Technology Services","http://www.ematek.de/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","97319714","Elaborate Bytes","https://www.elby.ch/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","102557997","FreeFileSync","http://www.freefilesync.org/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","104472872","Mladen Prajdic","http://www.ssmstoolspack.com/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","109017523","Grammarly","https://www.grammarly.com/","3","Private","","United States","San Francisco","Y","7932496990","false"
"SCCM,SNOW","111036210","Peter Pawlowski","http://perkele.cc/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","123426619","Apache Friends","https://www.apachefriends.org/index.html","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","124073995","Sergey Serkov","http://www.xdlab.ru/en/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","126869365","DB Browser for SQLite","http://sqlitebrowser.org/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","136987795","Arvato","https://www.arvato.com","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","137478549","IDRIX","https://www.idrix.fr/Root/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","137479678","Igor Malinovskiy","http://redisdesktop.com/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","138024680","Avery Products","http://www.avery.com/","3","Private","(02) 9843 0777","Australia","Castle Hill","Y","7932496990","false"
"SCCM,SNOW","138645361","Megaify Software","http://www.drivertoolkit.com/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","143649120","Solutions Crew","http://www.ssmsboost.com/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","145201327","Blue Jeans Network","http://bluejeans.com/","3","Private","(800) 403-9256","United States","Mountain View","Y","7932496990","false"
"SCCM,SNOW","146549415","BrightFort","https://www.brightfort.com/","3","Private","","United States","Pittsburgh","Y","7932496990","false"
"SCCM,SNOW","148368094","Tilf","http://www.tilf.se/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","159005764","Harman International Industries","https://www.harman.com/","3","HAR","","United States","Stamford","Y","7932496990","false"
"SCCM,SNOW","197093671","Blue Labs","http://www.openfreely.com/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","202021350","Jamie O'Connell","http://www.midiox.com/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","213049949","HP","http://www.hp.com/","1","HPQ","1-650-8571501","United States","Palo Alto","Y","7932496990","false"
"SCCM,SNOW","213050000","HPE","https://www.hpe.com/","1","HPE","1-650-6875817","United States","Palo Alto","Y","7932496990","false"
"SCCM,SNOW","238223950","TaxAct","http://www.taxact.com/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","254518895","Brian Carrier","http://www.sleuthkit.org/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","256967947","Ultrapico","http://www.ultrapico.com/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","266627720","Node.js Foundation","https://nodejs.org/","3","Private","","United States","San Francisco","Y","7932496990","false"
"SCCM,SNOW","291840228","Evolus","http://pencil.evolus.vn/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","301696601","Quest","http://www.quest.com/","1","Private","(800) 306-9329","United States","Aliso Viejo","Y","7932496990","false"
"SCCM,SNOW","322240358","Ivanti","http://www.ivanti.com/","2","Private","+1-888-253-6201","United States","South Jordan","Y","7932496990","false"
"SCCM,SNOW","328498174","SonicWALL","http://www.sonicwall.com/","3","Private","+1 888-557-6642","","","Y","7932496990","false"
"SCCM,SNOW","332386493","The Qt Company","https://www.qt.io/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","358940488","Triola Stats","https://www.triolastats.com/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","360257164","iterate","https://iterate.ch/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","360258771","QSC","https://www.qsc.com/","3","Private","(714) 754-6175","","","Y","7932496990","false"
"SCCM,SNOW","412047630","Audinate","https://www.audinate.com/?lang=en","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","426718254","WinPcap Team","https://www.winpcap.org/","3","Private","","United States","","Y","7932496990","false"
"SCCM,SNOW","429673339","Royal Applications Team","https://www.royalapplications.com/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","435377400","Pingman Tools","http://www.pingman.com/","3","Private","+1 208-345-0030","","","Y","7932496990","false"
"SCCM,SNOW","441382502","Symless","https://symless.com/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","442549357","Dell Technologies","http://delltechnologies.com/","1","NYSE: DELL","1-800-2893355","United States","Round Rock","Y","7932496990","false"
"SCCM,SNOW","470851284","Anaconda","https://www.anaconda.com","3","","+1 (512) 222-5440","United States","Austin","Y","7932496990","false"
"SCCM,SNOW","472159979","Quicken","https://www.quicken.com/","3","Private","650-564-3399","United States","Menlo Park","Y","7932496990","false"
"SCCM,SNOW","510554818","Tomasz Mon","http://desowin.org/index.html","3","","","Poland","","Y","7932496990","false"
"SCCM,SNOW","515660548","Luis Cobian","http://www.cobiansoft.com/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","559369279","Recast Software","http://www.recastsoftware.com/#demo","3","Private","(800) 641-3210","United States","Saint Paul","Y","7932496990","false"
"SCCM,SNOW","565789341","Trimble","http://www.trimble.com","3","TRMB","408-4818000","United States","Sunnyvale","Y","7932496990","false"
"SCCM,SNOW","568634863","Fuze","https://www.fuze.com/","3","Private","800-890-1553","United States","Boston","Y","7932496990","false"
